RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL650_none_aortic_HAoEC_none_hsap_1487_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL647_none_aortic_HAoEC_none_hsap_2139_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL649_none_aortic_HAoEC_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam	WL645_none_aortic_HAoEC_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam
NM_000206	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	-	70327253	70331481	IL2RG	4228	1505	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000208	-0.280726807156572	6.15863007484349	0.134251944646278	0.714063580999921	1	chr19	-	7112265	7294011	INSR	181746	170164	6.18600379487071	6.34670945987957	5.71246390484862	6.25710234830827
NM_000209	2.25624913255643e-16	-0.46263889223677	0	1	1	chr13	+	28494167	28500451	PDX1	6284	3711	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000210	-0.768013910447557	5.370543412425	0.789104914109416	0.374370917090277	1	chr2	+	173292313	173371181	ITGA6	78868	70280	5.19555812167416	6.0341224631803	5.32329170906004	4.37587818127364
NM_000212	0.23954643138852	7.23792028543909	0.0999790195723076	0.751854812829019	1	chr17	+	45331207	45390077	ITGB3	58870	53063	6.98029010606148	7.22750064567998	7.28305795817209	7.40391690298524
NM_000213	-0.0735171493205012	7.25397414846886	0.00933939407707385	0.923011860454054	1	chr17	+	73717515	73753899	ITGB4	36384	29756	7.65628767854449	6.83423803890036	7.40922755621328	6.93453249838564
NM_000214	0.71406089616868	8.81658971264332	0.870123483647703	0.350921125419579	1	chr20	-	10618331	10654694	JAG1	36363	26591	7.92715717173137	8.69931269289885	8.40493915904792	9.64867883782166
NM_000215	1.86471607901589	3.28280637357293	2.30164688577779	0.129236906093504	0.771360470243857	chr19	-	17935592	17958841	JAK3	23249	16522	3.70727171339789	-1.2242082100339	3.6424807918971	3.40274668558016
NM_000216	1.10012576735245	4.07006813541321	0.589419085525202	0.442643842691404	1	chrX	-	8496914	8700227	KAL1	203313	189228	0.34470268777773	4.95998387887765	4.30995359308615	3.6292037984765
NM_000217	2.25624913255643e-16	-0.46263889223677	0	1	1	chr12	+	5019072	5027422	KCNA1	8350	367	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000218	1.2430751406599	2.46264995445724	1.54963753691315	0.213188958214683	0.988380560714838	chr11	+	2466220	2870340	KCNQ1	404120	390658	1.03984765994912	1.644609722153	3.53228755816427	1.62599823271024
NM_000219	-1.29190968145865	3.46678152410859	0.710688599873186	0.399215308177521	1	chr21	-	35818985	35884573	KCNE1	65588	59706	4.46611176076931	2.36473569957763	0.0129717568137732	3.73036214750776
NM_000222	-1.3649616626454	1.18660152002496	1.39925942272143	0.236847606752102	1	chr4	+	55524094	55606881	KIT	82787	77382	1.50697347096566	0.526076293738954	1.25490764470366	-3.46263706015573
NM_000223	2.25624913255643e-16	-0.46263889223677	0	1	1	chr17	-	39017429	39023462	KRT12	6033	4041	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000226	2.25624913255643e-16	-0.46263889223677	0	1	1	chr17	-	39722093	39728310	KRT9	6217	3928	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000228	1.40717549066006	5.06751290344173	2.89994366830246	0.0885826481818732	0.626750337218042	chr1	-	209788217	209825820	LAMB3	37603	32801	4.3317625384335	3.93265970225179	5.14755916998829	5.92140924124293
NM_000229	0.172241821654074	6.02617678952987	0.0474219383058525	0.827611602270575	1	chr16	-	67973786	67978015	LCAT	4229	2401	5.62126911213155	6.18220740742273	6.2881424766052	5.86319963756727
NM_000230	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	+	127881330	127897682	LEP	16352	12925	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000231	1.46014307631231	2.98403623964684	1.98541488208341	0.15882112055797	0.84845204767591	chr13	+	23755059	23899304	SGCG	144245	142362	3.36601217054275	-3.46263706015573	4.16976758428886	0.366304895142966
NM_000232	-0.741417086267431	5.96750008525958	0.93469227274787	0.333646601873688	1	chr4	-	52886860	52904485	SGCB	17625	13346	6.20918250386592	6.34071741894875	5.53810656754247	5.53065714315045
NM_000233	2.17073725698349	-0.304734885459357	1.14981507668827	0.283587863883872	1	chr2	-	48913912	48982880	LHCGR	68968	65865	-3.46263706015573	-3.46263706015573	-3.46263706015573	-1.35737326674335
NM_000234	0.734776188806047	7.02866844460896	0.851517449565669	0.356123412832419	1	chr19	-	48618701	48673860	LIG1	55159	50575	6.18600379487071	6.98014266639156	7.45147105581227	7.18674794874605
NM_000235	-1.16817699077663	4.06269645658915	1.60026050420644	0.205866297398281	0.968755121680042	chr10	-	90973325	91011796	LIPA	38471	35614	3.12730994988728	5.26850031653948	3.06274831313762	3.08390862235373
NM_000236	-5.38991983920547	0.980029609945508	7.82811342219955	0.00514397623664406	0.0842783215643532	chr15	+	58724174	58861073	LIPC	136899	131962	2.37864913747964	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000237	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	+	19796581	19824770	LPL	28189	24442	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000238	-6.73003287894872	2.0074098993384	11.8482109925086	0.000577167672745315	0.0209147656675111	chr7	-	150642043	150675402	KCNH2	33359	26348	3.75004573377297	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000239	2.25624913255643e-16	-0.46263889223677	0	1	1	chr12	+	69742133	69748013	LYZ	5880	4363	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000242	2.25624913255643e-16	-0.46263889223677	0	1	1	chr10	-	54525139	54531460	MBL2	6321	2752	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000245	0.0304052213610614	7.11194376276023	0.00161117069291805	0.96798199778461	1	chr7	+	116312458	116438440	MET	125982	117986	7.00698842723702	7.16444284778569	6.98139983455683	7.25058123142533
NM_000246	2.25624913255643e-16	-0.46263889223677	0	1	1	chr16	+	10971054	11018840	CIITA	47786	41774	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000249	0.298992980819544	5.11345330734617	0.147742316037143	0.700702286015044	1	chr3	+	37034840	37092337	MLH1	57497	54452	4.56525265765405	5.1637869609055	4.63723174118723	5.68144165622997
NM_000250	4.74919599351603	0.425717648426712	5.77879251619814	0.0162206810247248	0.195792228709754	chr17	-	56347216	56358296	MPO	11080	7865	-3.46263706015573	-3.46263706015573	1.50877393591149	-3.46263706015573
NM_000251	0.127032996971352	4.52472667598444	0.0258053138078953	0.872376693082706	1	chr2	+	47630205	47710367	MSH2	80162	75781	4.38701239623326	4.41563594798561	4.85887273668496	4.19891744642484
NM_000252	-1.12135953278898	5.79645983408256	2.07427832950448	0.149800779379064	0.822823706985014	chrX	+	149737046	149841616	MTM1	104570	97185	6.1624466016864	6.29806147512685	5.25554515328867	4.96567068455667
NM_000254	0.0940771681674804	7.25706219931121	0.0154303437931986	0.901141930451126	1	chr1	+	236958580	237067281	MTR	108701	97242	7.44147942169301	6.9331284535042	7.45525073914412	7.10747626502404
NM_000255	-1.15338827251563	4.81034934594215	0.650588189078896	0.419902465100379	1	chr6	-	49398072	49431041	MUT	32969	23828	4.15205652596322	5.47954139234403	5.46500426095802	1.75964225884937
NM_000256	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	-	47352956	47374253	MYBPC3	21297	17030	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000257	2.25624913255643e-16	-0.46263889223677	0	1	1	chr14	-	23881946	23904895	MYH7	22949	16817	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000258	2.25624913255643e-16	-0.46263889223677	0	1	1	chr3	-	46899356	46904973	MYL3	5617	4688	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000259	0.130348349738899	8.54818421189572	0.0294528138621999	0.86373768151371	1	chr15	-	52599479	52821247	MYO5A	221768	207345	8.35366363887989	8.59745611433429	8.6815258028067	8.5305175481383
NM_000260	5.41366517379471	0.824923690638512	6.70631584092085	0.00960720093068511	0.134134300877941	chr11	+	76839309	76926286	MYO7A	86977	77014	-3.46263706015573	-3.46263706015573	2.22722664149571	-3.46263706015573
NM_000261	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	171604556	171621773	MYOC	17217	15172	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000262	-1.14681753888141	5.15047313686071	2.1463914363527	0.142905420766157	0.816733150085519	chr22	-	42454337	42466846	NAGA	12509	8780	5.19555812167416	5.90200695484513	4.16976758428886	4.64132960968473
NM_000263	-0.20365106494863	6.03912559228752	0.0665608500829329	0.796411618524714	1	chr17	+	40687950	40696466	NAGLU	8516	5734	5.45023596860661	6.65268105434258	5.71246390484862	5.99101635987478
NM_000265	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	+	74188308	74203720	NCF1	15412	12947	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000266	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	-	43808023	43832921	NDP	24898	22896	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000268	-0.425329851345967	6.81899299576362	0.312979097008219	0.575857820135051	1	chr22	+	29999544	30094589	NF2	95045	86547	7.34711473628749	6.5369091198092	7.00221849010317	6.03122360034803
NM_000270	2.00616826657668	3.63711614504772	1.80229370311754	0.179435444523398	0.903481811153612	chr14	+	20937537	20946165	PNP	8628	4086	4.44022419985419	-3.46263706015573	3.97289706956792	3.31860749454948
NM_000271	1.01291686824075	5.43633490053028	1.63710674643973	0.200722896667951	0.956855456920184	chr18	-	21111462	21166581	NPC1	55119	50173	4.41386361457634	5.19068640354439	5.81014756591858	5.82558869223979
NM_000272	-0.985830940636869	4.50985037956594	1.49877484548303	0.220859968214284	1	chr2	-	110880913	110962639	NPHP1	81726	71287	4.3317625384335	5.3058879679467	3.74485141230161	3.94200193634407
NM_000273	-0.196917624068614	1.76863920187297	0.0109437684458253	0.916683321019112	1	chrX	-	9693452	9734005	GPR143	40553	38857	2.37864913747964	-1.2242082100339	-3.46263706015573	2.37396859933724
NM_000274	0.401746088597	4.90528190386992	0.242157771819978	0.622651983624256	1	chr10	-	126085871	126107545	OAT	21674	17726	4.44022419985419	4.68523431995249	4.2415626454255	5.66449875429612
NM_000276	0.0856663708614346	5.73626744734276	0.012447474102049	0.911165748725695	1	chrX	+	128674251	128726530	OCRL	52279	47122	5.62126911213155	5.71083639471359	5.5237794374078	5.97736101814801
NM_000277	2.25624913255643e-16	-0.46263889223677	0	1	1	chr12	-	103232103	103311381	PAH	79278	76144	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000281	-2.11174956049758	0.651823154274802	1.86990538734962	0.17148591600533	0.88323422471756	chr10	-	72643264	72648543	PCBD1	5279	3865	1.69385154232499	-3.46263706015573	-3.46263706015573	-1.35737326674335
NM_000284	0.626446053567299	3.01014292979675	0.560689230247639	0.453982674477211	1	chrX	+	19362010	19379825	PDHA1	17815	13908	2.00766690185763	2.97254251895487	2.89477969218658	3.36129038672394
NM_000286	6.91065455524456	1.91309013885551	12.3984612876051	0.000429687774058444	0.0177817362090196	chr17	-	33901813	33905656	PEX12	3843	1160	-3.46263706015573	-3.46263706015573	3.69457391229045	-3.46263706015573
NM_000287	0.597289443027157	4.05321718665108	0.391434629837658	0.531546261855907	1	chr6	-	42931610	42946981	PEX6	15371	10463	2.75973923866852	4.29686551416129	4.63723174118723	3.66371738729608
NM_000288	-0.369993788046562	4.00959246718903	0.217171239032186	0.64120379700888	1	chr6	+	137143701	137235072	PEX7	91371	89781	4.68030461012702	3.25335523337821	4.27616334036071	2.92226073722938
NM_000290	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	-	44102325	44105186	PGAM2	2861	2004	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000291	-0.464596003777551	5.02788271925366	0.361793023876289	0.5475121183994	1	chrX	+	77359665	77382324	PGK1	22659	19213	5.32850952391639	5.07994171443419	4.94741274094241	4.53348526085296
NM_000292	0.140103176138088	6.15646492581325	0.0319795140113257	0.858072626175112	1	chrX	-	18910415	19002480	PHKA2	92065	83172	5.62126911213155	6.46160290197049	6.19175034028446	6.17573763648245
NM_000293	0.0960238346900419	7.40449162574996	0.0161057436645002	0.899012892943562	1	chr16	+	47495209	47735434	PHKB	240225	232767	7.46413675991401	7.22099128992631	7.61245450885522	7.26470318442002
NM_000296	-0.0186950259025644	6.93878797432621	0.000606376865249558	0.980354301078724	1	chr16	-	2138710	2185899	PKD1	47189	32532	7.10909925271358	6.75984882501795	6.99184671467526	6.8396087982433
NM_000297	-0.0242380854671956	7.22710072892624	0.000927179291551283	0.975708473016959	1	chr4	+	88928798	88998931	PKD2	70133	62988	6.96221272700773	7.44698194674011	7.50715216789599	6.85462516714087
NM_000298	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	155259083	155271225	PKLR	12142	8978	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000299	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	+	201252579	201302121	PKP1	49542	41424	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000300	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	20301923	20306932	PLA2G2A	5009	3977	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000301	2.97537645131	-0.163648207368394	2.11193730217011	0.146154188117843	0.818094281611698	chr6	+	161123224	161175085	PLG	51861	44005	-3.46263706015573	-3.46263706015573	-3.46263706015573	-0.535588561082909
NM_000302	0.00649687827167175	8.59987494726317	7.38859096429678e-05	0.993141715044183	1	chr1	+	11994723	12035599	PLOD1	40876	36367	8.67412415559384	8.5026930743684	8.75849218062855	8.43134106070227
NM_000303	0.213865178061141	7.21256379474188	0.0779264511201951	0.78012733710614	1	chr16	+	8891669	8943194	PMM2	51525	45016	6.93466471442708	7.24364669001261	7.4170007677151	7.18971156279535
NM_000305	-0.553189165446107	6.92754590425857	0.522642306731601	0.46971672045195	1	chr7	-	95034173	95064384	PON2	30211	27118	7.3295946373557	6.99928856998609	6.57193915169667	6.65035754998465
NM_000310	-0.46878753497474	4.62957468343076	0.362545772779159	0.547095766729406	1	chr1	-	40538381	40563142	PPT1	24761	22183	5.13229323002938	4.36929438606814	4.73996252571382	3.8248898973267
NM_000312	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	+	128175995	128186822	PROC	10827	8692	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000313	0.131735794050095	2.66807951692232	0.0234439321898159	0.878308285026487	1	chr3	-	93591880	93692934	PROS1	101054	97232	1.85927510189709	2.90916980904901	2.4855954667588	2.60464207398073
NM_000314	0.228514417753129	6.13018571948443	0.0897908797395832	0.76444317720743	1	chr10	+	89623194	89728532	PTEN	105338	91684	5.89343172902873	6.09945700116689	6.22755160598023	6.22279207102932
NM_000315	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	-	13513600	13517567	PTH	3967	3153	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000316	-6.90234616695616	1.6527176038593	13.1411686343756	0.000288877622626873	0.0142489357297855	chr3	+	46919235	46945289	PTH1R	26054	21592	-3.46263706015573	3.25335523337821	-3.46263706015573	-3.46263706015573
NM_000317	0.337070927087388	3.29065624989019	0.0944072665965248	0.758647264064667	1	chr11	+	112097087	112104695	PTS	7608	5841	1.85927510189709	3.65211170259054	3.97289706956792	2.2880827294268
NM_000320	-1.18310220372731	4.00684036038037	1.90946361031273	0.167022853862802	0.870886886581762	chr4	-	17488015	17513857	QDPR	25842	21956	3.98305132773587	4.75898055292028	3.53228755816427	2.86408618130462
NM_000321	-0.148483649663875	7.27363394946396	0.0365243429951079	0.848436726217315	1	chr13	+	48877882	49056026	RB1	178144	170445	7.0546879261142	7.59276069755864	7.30835443393732	7.04338906204761
NM_000322	1.37613705839142	2.39829211437372	1.24249927238908	0.264989926208082	1	chr6	-	42664332	42690358	PRPH2	26026	21838	-3.46263706015573	2.97254251895487	2.22722664149571	2.53177341725496
NM_000324	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	-	49572889	49604587	RHAG	31698	29770	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000326	2.25624913255643e-16	-0.46263889223677	0	1	1	chr15	-	89753097	89764922	RLBP1	11825	10073	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000327	2.67933141631571	2.5415471368674	6.13993813053086	0.0132161937480486	0.168841026559512	chr11	+	62380212	62382592	ROM1	2380	500	-3.46263706015573	1.92648632599449	2.36218717373418	3.52041400599488
NM_000328	-0.21636127539837	6.86947001442164	0.0803644569761044	0.776804116351822	1	chrX	-	38128422	38186788	RPGR	58366	52569	6.79355530036237	7.12663501207216	6.77913482072094	6.70937123074273
NM_000329	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	68894506	68915642	RPE65	21136	18528	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000330	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	-	18657807	18690223	RS1	32416	28715	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000332	0.298176604944138	8.23920030730433	0.15447015899737	0.694299599515034	1	chr6	-	16299342	16761721	ATXN1	462379	437552	8.17683805620479	7.95040984280566	8.6322933506131	8.0912396009902
NM_000333	0.20580527127603	7.19397579868937	0.0719009856593402	0.788588792839866	1	chr3	+	63850232	63989136	ATXN7	138904	129909	7.46413675991401	6.63809690501587	7.38168667958691	7.13233471182932
NM_000334	2.25624913255643e-16	-0.46263889223677	0	1	1	chr17	-	62015913	62050278	SCN4A	34365	26532	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000336	1.19343375056984	0.0872589295942291	0.519453387979305	0.47107494428131	1	chr16	+	23313590	23392620	SCNN1B	79030	76275	-3.46263706015573	-1.2242082100339	-3.46263706015573	-0.0152836450845691
NM_000337	2.25624913255643e-16	-0.46263889223677	0	1	1	chr5	+	155753766	156194798	SGCD	441032	430887	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000338	2.25624913255643e-16	-0.46263889223677	0	1	1	chr15	+	48498497	48596275	SLC12A1	97778	85938	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000339	2.50946765592668	1.79259567212712	3.92086479573999	0.047690341876433	0.421138620113551	chr16	+	56899118	56949762	SLC12A3	50644	44987	-0.189633216625142	-1.2242082100339	3.3494045417193	-1.35737326674335
NM_000340	2.25624913255643e-16	-0.46263889223677	0	1	1	chr3	-	170714136	170744768	SLC2A2	30632	27192	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000341	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	+	44502596	44547962	SLC3A1	45366	39501	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000342	-6.1921243868515	1.5585748474573	10.6116998182075	0.00112374337183281	0.0316350230979317	chr17	-	42325757	42345502	SLC4A1	19745	14721	3.19078899940953	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_000343	2.25624913255643e-16	-0.46263889223677	0	1	1	chr22	+	32439018	32509011	SLC5A1	69993	64742	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
