RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_000197	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr9	-	98997588	99064434	HSD17B3	66846	1134	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000199	-0.052360673737813	5.82201828495768	0.604123907135506	0.437008880535458	0.940799810304688	chr17	-	78183078	78194199	SGSH	11121	2716	5.66870172843101	6.00478789560511	5.57962072529856	5.98588934166027
NM_000200	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr4	+	70894129	70902255	HTN3	8126	578	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000201	2.15874847045572	9.13048983742586	1758.10291835734	0	0	chr19	+	10381516	10397291	ICAM1	15775	3246	7.75054487074015	7.61021082615803	9.94582653881892	9.7313616856962
NM_000202	0.110735559704398	6.6944598282286	3.15738062337166	0.0755843696433519	0.49314763300204	chrX	-	148560294	148586884	IDS	26590	5852	6.56629071775218	6.70786762369835	6.73835516148902	6.75680926983553
NM_000203	-0.0301456384955425	2.9585689948801	0.045798502225872	0.830542498153523	1	chr4	+	980784	998345	IDUA	17561	2073	3.20048620027453	2.63238207927332	3.0952357138538	2.70959778575925
NM_000204	0.143355818996959	3.78084857947817	1.57099445300483	0.210062653794412	0.738137014571591	chr4	-	110661847	110723335	CFI	61488	2161	4.02372594149406	3.26334412772778	4.0051758769055	3.63638844148128
NM_000206	-3.64016196101853	-2.52336579736294	3.86674897232891	0.0492518361120952	0.392377132839676	chrX	-	70327253	70331481	IL2RG	4228	1534	-2.9135845023991	-3.68668331519673	-5.9827175065999	-5.9827175065999
NM_000207	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	-	2181008	2182439	INS	1431	219	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000208	0.288766941377702	4.77789113568546	11.7977498640394	0.000593023528061681	0.0190989076968388	chr19	-	7112265	7294011	INSR	181746	9059	4.70515633698343	4.53657195831185	4.99008852804477	4.82952782237812
NM_000209	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr13	+	28494167	28500451	PDX1	6284	2573	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000210	0.0750199487260458	7.8907522360732	1.19246876727291	0.274832141743153	0.761299514415863	chr2	+	173292313	173371181	ITGA6	78868	5810	7.83051898022956	7.87215983161328	8.00348547073331	7.84784521694964
NM_000212	-0.0128382802787453	8.64689652576328	0.0571791775106192	0.811011231682559	1	chr17	+	45331207	45390077	ITGB3	58870	4894	7.85002126958861	9.18194419452203	7.89036975799696	9.12118442963468
NM_000213	0.104175386478002	5.46174917719165	2.09208303211489	0.148064065858265	0.64908789584611	chr17	+	73717515	73753899	ITGB4	36384	5919	5.32180460385548	5.48917558126392	5.39552304168925	5.62273744879486
NM_000214	0.448699015141943	8.38711715182447	92.9153525398867	5.45794734554205e-22	7.65123359365802e-20	chr20	-	10618331	10654694	JAG1	36363	5987	7.82606652403739	8.40881273296552	8.26046810519106	8.8708994540354
NM_000215	0.314357904121381	1.4760479743981	1.88588153612378	0.169667175790575	0.696225560449141	chr19	-	17935592	17958841	JAK3	23249	5434	1.79262482061758	0.325096824091263	1.98643963215004	0.933826635746086
NM_000216	-0.247000807983648	3.60022691701793	4.46511815213405	0.0345936971128556	0.322539810282037	chrX	-	8496914	8700227	KAL1	203313	6314	3.23672067025817	4.06835140426607	2.96014641591262	3.84096540173526
NM_000217	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr12	+	5019072	5027422	KCNA1	8350	7983	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000218	0.140876960825831	-2.1753437621405	0.0167410855727018	0.897051159125666	1	chr11	+	2466220	2870340	KCNQ1	404120	3125	-2.9135845023991	-3.68668331519673	-3.6534311280113	-2.67901087003059
NM_000219	-2.24272816127509	-2.81280127764907	1.26349113506786	0.260991299415179	0.742500239920437	chr21	-	35818985	35884573	KCNE1	65588	3572	-5.9827175065999	-3.68668331519673	-5.9827175065999	-5.9827175065999
NM_000222	-0.143584155808037	2.1442740544397	0.607838011686079	0.435603000103268	0.939447801046467	chr4	+	55524094	55606881	KIT	82787	5176	2.67514223495267	1.31596248030434	2.61516533482836	0.933826635746086
NM_000223	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr17	-	39017429	39023462	KRT12	6033	1992	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000226	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr17	-	39722093	39728310	KRT9	6217	2289	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000228	-0.0549359369808169	2.74549806474362	0.133882742107444	0.714439765590483	1	chr1	-	209788217	209825820	LAMB3	37603	4055	2.66187848509051	2.83353594533501	2.56948175382286	2.81405101163544
NM_000229	0.200082698838888	1.46841822473316	0.766535390022862	0.381290995723772	0.888701354575708	chr16	-	67973786	67978015	LCAT	4229	1189	1.55502279481588	0.996323398982092	1.6188840598021	1.38516123981085
NM_000230	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr7	+	127881330	127897682	LEP	16352	3427	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000231	0.0132333560179498	-0.175910382137801	0.00100509480168598	0.974708718899127	1	chr13	+	23755059	23899304	SGCG	144245	1655	0.443814217141486	-2.84159240849982	0.293142037467928	-1.75397688043783
NM_000232	0.00410304655110113	7.76239378064141	0.00686194425171749	0.933981265181102	1	chr4	-	52886860	52904485	SGCB	17625	4279	7.58210078471199	7.92120581884901	7.60449256459008	7.90766620436932
NM_000233	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr2	-	48913912	48982880	LHCGR	68968	3093	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000234	-0.170310794168082	4.29495130972818	3.15938950944887	0.0754914091824776	0.49314763300204	chr19	-	48618701	48673860	LIG1	55159	3384	4.45516880176104	4.26679821796899	4.24199979231303	4.14551670753213
NM_000235	0.0135992464842623	6.66341585221734	0.0564629129465555	0.812176410631704	1	chr10	-	90973325	91011796	LIPA	38471	2763	6.53207366131546	6.77213690701818	6.56490442160931	6.76706947031904
NM_000236	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr15	+	58724174	58861073	LIPC	136899	1604	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000237	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chr8	+	19796581	19824770	LPL	28189	3747	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_000238	-0.711134196767368	-2.52328327220374	0.236732413463854	0.626576163416656	1	chr7	-	150642043	150675402	KCNH2	33359	4290	-3.75117937002964	-3.68668331519673	-5.9827175065999	-3.53984130733953
NM_000239	0.151043382953264	-2.17533165600189	0.0192437761345916	0.889669881547379	1	chr12	+	69742133	69748013	LYZ	5880	1516	-5.9827175065999	-2.31219694453577	-2.80461894623971	-3.53984130733953
NM_000242	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr10	-	54525139	54531460	MBL2	6321	3569	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000245	0.0868683068092334	6.81411529125598	1.96032919048292	0.16147811651653	0.680277119853651	chr7	+	116312458	116438440	MET	125982	6622	6.76001761584377	6.7778400531506	6.90930735729608	6.80014707674759
NM_000246	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chr16	+	10971054	11018840	CIITA	47786	4654	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_000249	-0.2356809084656	4.66212340825932	7.3139000891678	0.00684232655074475	0.118908200158719	chr3	+	37034840	37092337	MLH1	57497	2662	4.71802985413636	4.81220259967021	4.5193227604144	4.53861649781795
NM_000250	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr17	-	56347216	56358296	MPO	11080	3215	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000251	-0.027747699387255	5.55212386482813	0.155611469018858	0.693229498418877	1	chr2	+	47630205	47710367	MSH2	80162	3209	5.71278081300454	5.38626684670187	5.69225170702343	5.34990100457718
NM_000252	0.137211761017391	4.2362296305462	1.98471504658869	0.1588945664137	0.675444669671893	chrX	+	149737046	149841616	MTM1	104570	3436	3.94925336669908	4.35228142620426	4.02223267540892	4.54296556570866
NM_000254	0.0866417468844779	6.79287355980735	2.43108041950009	0.118950888612882	0.582745422469269	chr1	+	236958580	237067281	MTR	108701	10558	6.75612216581871	6.73994279549797	6.85083536914211	6.81820102457952
NM_000255	-0.0221766174694992	5.49212124569831	0.0940390452943607	0.759103805368292	1	chr6	-	49398072	49431041	MUT	32969	3886	5.70956148228005	5.24518673253209	5.65081014182207	5.26820159555019
NM_000256	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	-	47352956	47374253	MYBPC3	21297	4217	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000257	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr14	-	23881946	23904895	MYH7	22949	6055	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000258	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr3	-	46899356	46904973	MYL3	5617	929	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000259	0.0948586272862076	8.7003780189759	1.35173278718727	0.244975416932351	0.742500239920437	chr15	-	52599479	52821247	MYO5A	221768	12225	8.4623452467296	8.83018598355009	8.69784935246776	8.78492542967319
NM_000260	-0.636417938167027	-1.73490828694327	0.559909529467809	0.454296696811727	0.956028576355157	chr11	+	76839309	76926286	MYO7A	86977	7465	-1.44802928505576	-3.68668331519673	-2.80461894623971	-2.67901087003059
NM_000261	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	171604556	171621773	MYOC	17217	2045	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000262	-0.0520699307983161	5.66881146172081	0.577670917675966	0.447226697625046	0.949848593337995	chr22	-	42454337	42466846	NAGA	12509	3726	5.54772556936756	5.82602197054169	5.50473531882946	5.76541911602903
NM_000263	-0.0463701551430248	5.52874826092719	0.431311834436601	0.511345952186177	0.994768595064545	chr17	+	40687950	40696466	NAGLU	8516	2782	5.4546486788829	5.63814497038346	5.39552304168925	5.60412778365036
NM_000265	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr7	+	74188308	74203720	NCF1	15412	1459	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000266	-0.1138209551463	-1.17518767888545	0.0321800770807525	0.857633003848505	1	chrX	-	43808023	43832921	NDP	24898	2002	-3.75117937002964	-0.656806179440663	-2.27379078478508	-1.19489442451032
NM_000268	-0.139821809018892	6.29412701851864	5.26111900470249	0.0218069935612777	0.24891275823111	chr22	+	29999544	30094589	NF2	95045	6029	6.52109746947883	6.17127267572157	6.36660100541072	6.04840585568318
NM_000270	-0.0733636791723486	7.04993465156411	1.84209930461489	0.174705095114078	0.706135611182659	chr14	+	20937537	20946165	PNP	8628	2421	7.32768989660617	6.78271058390134	7.26681769865178	6.69464441948244
NM_000271	0.0305070447684095	5.16838852045661	0.156851275371428	0.692072172875066	1	chr18	-	21111462	21166581	NPC1	55119	4631	5.01782809557704	5.27544982442115	5.08513845349049	5.27082598862097
NM_000272	-0.125887591360809	1.758874377341	0.367991110055238	0.544101326662646	1	chr2	-	110880913	110962639	NPHP1	81726	2750	1.58343970260546	1.94497552497175	1.52626976195876	1.75866740270062
NM_000273	0.04516185817416	0.525009318798548	0.0199954607254904	0.887549762360056	1	chrX	-	9693452	9734005	GPR143	40553	1696	0.0948287613220938	0.643378118555347	0.740632749294882	-0.00265908503829713
NM_000274	-0.0151819907043612	7.4834503338066	0.0897882480923364	0.76444652707203	1	chr10	-	126085871	126107545	OAT	21674	2092	7.39537019495576	7.5797522139897	7.36701919486466	7.57751794336211
NM_000276	0.0364701240655997	5.8919189204148	0.297825806441419	0.585248666160148	1	chrX	+	128674251	128726530	OCRL	52279	5154	5.83156021147425	5.91151689612921	5.90949714137848	5.90542007760013
NM_000277	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr12	-	103232103	103311381	PAH	79278	2681	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000281	-0.0664940423345778	4.83997843719159	0.629945214287743	0.427375410365621	0.931591757794215	chr10	-	72643264	72648543	PCBD1	5279	1010	4.51540425312845	5.16289832788104	4.49915888998691	5.05637617085228
NM_000284	-0.0112781880225631	5.43856483019183	0.0244371825646237	0.875777665874652	1	chrX	+	19362010	19379825	PDHA1	17815	2418	5.39977709485259	5.48120768408335	5.36687745607014	5.49163483563304
NM_000286	-0.276887846628369	3.31981882145888	4.8010574467269	0.0284422745752104	0.291452320162817	chr17	-	33901813	33905656	PEX12	3843	2683	3.46004502335274	3.3964010029566	3.14799156588747	3.1581896704643
NM_000287	-0.0370461268423388	4.14690353128529	0.137165382658298	0.711115427045969	1	chr6	-	42931610	42946981	PEX6	15371	3490	4.30967392395166	3.96929268487901	4.33138892513833	3.85502513025981
NM_000288	-0.0376803114180472	2.31177932962805	0.0475754052103508	0.827337274352728	1	chr6	+	137143701	137235072	PEX7	91371	1482	2.21209443809593	2.38154397075428	2.33478462404952	2.17201842935223
NM_000290	0.299938953295405	-0.00551384910119788	0.593579628154441	0.441038227513702	0.944728853259902	chr7	-	44102325	44105186	PGAM2	2861	857	0.0136226681720154	-0.804818361036621	0.216173534705819	-0.34436239955624
NM_000291	-0.0460967782071339	8.13745255909311	0.961944156864412	0.326697534478289	0.829345550000428	chrX	+	77359665	77382324	PGK1	22659	2423	8.17375591609668	8.14510900704424	8.11733071144642	8.10954425834755
NM_000292	0.03422344789318	4.06907729792979	0.114143150732017	0.735475639256419	1	chrX	-	18910415	19002480	PHKA2	92065	4990	4.14307813861243	3.92885506104928	4.17748297901501	3.96282683680488
NM_000293	-0.000435829537145736	6.58069881573366	5.70733717957239e-05	0.993972285197961	1	chr16	+	47495209	47735434	PHKB	240225	5491	6.60058421253903	6.55683682503147	6.61260910023653	6.54331716380527
NM_000296	0.163141064994495	5.56328836761742	3.98286438336661	0.045965334812923	0.38036465296658	chr16	-	2138710	2185899	PKD1	47189	14123	5.48132118873813	5.47319553629463	5.51882526362104	5.76169230492625
NM_000297	0.119555789860806	6.0008499144165	3.2455552268317	0.0716174215585054	0.479773346192819	chr4	+	88928798	88998931	PKD2	70133	5079	5.86087623035377	6.01586158621318	6.03104388411818	6.08465541925707
NM_000298	-2.24272816127509	-2.81280127764907	1.26349113506786	0.260991299415179	0.742500239920437	chr1	-	155259083	155271225	PKLR	12142	2487	-5.9827175065999	-3.68668331519673	-5.9827175065999	-5.9827175065999
NM_000299	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	+	201252579	201302121	PKP1	49542	5447	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000300	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	20301923	20306932	PLA2G2A	5009	1000	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000301	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	+	161123224	161175085	PLG	51861	3537	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000302	-0.0235542783187116	7.99254745543696	0.247301183746753	0.618981840561502	1	chr1	+	11994723	12035599	PLOD1	40876	3031	8.0702572166929	7.93257216054427	8.04962185442525	7.90597895273953
NM_000303	-0.136509419794763	5.93469381289354	4.42146754370299	0.0354895009642562	0.32776718251964	chr16	+	8891669	8943194	PMM2	51525	2323	6.11316455900447	5.8663469196255	5.97520442076869	5.73152607844735
NM_000305	-0.0169216397649879	6.75861535121095	0.0915840982477991	0.762172880109634	1	chr7	-	95034173	95064384	PON2	30211	1654	6.91269973580375	6.59702446528845	6.8970306497096	6.57869683601645
NM_000307	-8.5718677548981e-17	-2.98271782599268	0	1	1	chrX	+	82763268	82764775	POU3F4	1507	1507	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000310	-0.0574471633202282	7.63556699738368	1.17774474892935	0.277815598493306	0.764861827391012	chr1	-	40538381	40563142	PPT1	24761	2504	7.61516492138596	7.71031703458354	7.59454861395669	7.61569604013573
NM_000312	3.78192081996079	-2.52318745572803	4.50287729918266	0.0338378706313542	0.319499415315041	chr2	+	128175995	128186822	PROC	10827	1780	-5.9827175065999	-5.9827175065999	-3.6534311280113	-2.67901087003059
NM_000313	-0.0799703827421644	4.4948462902562	0.762006462480758	0.382701333887657	0.889719770791443	chr3	-	93591880	93692934	PROS1	101054	3580	4.53007819730324	4.52111114787759	4.3763015690321	4.51667230047711
NM_000314	0.090859089025171	7.30691434746591	2.49759238643145	0.114020488637088	0.571465705746875	chr10	+	89623194	89728532	PTEN	105338	5547	7.1556156428819	7.36164862178967	7.29924913635423	7.40010264869442
NM_000315	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	-	13513600	13517567	PTH	3967	814	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000316	-0.273247596475391	-1.52347186281902	0.132188590912237	0.716173538723144	1	chr3	+	46919235	46945289	PTH1R	26054	2128	-1.23455637691012	-3.68668331519673	-1.58164446740527	-3.53984130733953
NM_000317	0.0895056901099808	4.08175211835818	0.76705288330068	0.381130313376899	0.888615397395321	chr11	+	112097087	112104695	PTS	7608	934	4.16674721456837	3.86904707563269	4.1672961537919	4.0631303722501
NM_000320	-0.114618479049159	4.10206842847771	1.29604614192227	0.254936706241991	0.742500239920437	chr4	-	17488015	17513857	QDPR	25842	1653	4.22652886020526	4.05767483608217	4.07767480378249	3.98217265383827
NM_000321	0.0518600940552222	7.24238877566301	0.903484156241273	0.341849195571189	0.849993854590637	chr13	+	48877882	49056026	RB1	178144	4772	7.19643389133009	7.23469937738706	7.28282969798534	7.25124091513918
NM_000322	-0.0240063087592028	-1.33892007277381	0.0012363429385478	0.971950827345945	1	chr6	-	42664332	42690358	PRPH2	26026	3027	-1.23455637691012	-2.84159240849982	-1.88660174790031	-1.75397688043783
NM_000324	0.121731399953178	-2.39778966201049	0.00899173461171787	0.924454021930868	1	chr6	-	49572889	49604587	RHAG	31698	1928	-3.75117937002964	-3.68668331519673	-2.80461894623971	-5.9827175065999
NM_000326	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr15	-	89753097	89764922	RLBP1	11825	1752	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000327	0.0282685407450848	2.77215269152706	0.0361291057164354	0.849249123094196	1	chr11	+	62380212	62382592	ROM1	2380	1853	2.73969125363734	2.72975215065187	2.79794300076065	2.72499072370401
NM_000328	0.104248658790351	5.54254413564308	2.17924744743049	0.139882846176927	0.629555972389619	chrX	-	38128422	38186788	RPGR	58366	3072	5.53323092606906	5.43863859109166	5.61378024938272	5.56830747249811
NM_000329	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	68894506	68915642	RPE65	21136	2608	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000330	-8.5718677548981e-17	-2.98271782599268	0	1	1	chrX	-	18657807	18690223	RS1	32416	3026	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
